Zipcode,State,CountyName,CityName,ForecastedDate,ForecastYoYPctChange
2648,MA,Barnstable County,Barnstable,5/31/2022,7.1
2649,MA,Barnstable County,Mashpee,5/31/2022,6.5
2650,MA,Barnstable County,Chatham,5/31/2022,7.1
2651,TX,Comanche County,De Leon,5/31/2022,7.1
2652,MA,Barnstable County,Truro,5/31/2022,6.9
2653,MA,Barnstable County,Orleans,5/31/2022,7
2655,MA,Barnstable County,Barnstable,5/31/2022,7
2657,MA,Barnstable County,Provincetown,5/31/2022,5.9
2659,MA,Barnstable County,Chatham,5/31/2022,7.1
2660,MA,Barnstable County,Dennis,5/31/2022,7.4
2661,TX,Liberty County,Rye,5/31/2022,6.7
2663,TX,Liberty County,Rye,5/31/2022,6.2
2664,MA,Barnstable County,Yarmouth,5/31/2022,6.5
2666,MA,Barnstable County,Truro,5/31/2022,7.2
2667,MA,Barnstable County,Wellfleet,5/31/2022,7.2
2668,MA,Barnstable County,Barnstable,5/31/2022,7.6
2670,MA,Barnstable County,Dennis,5/31/2022,6.9
2671,MA,Barnstable County,West Harwich,5/31/2022,6.8
2672,MA,Barnstable County,Barnstable,5/31/2022,6.3
2673,MA,Barnstable County,Yarmouth,5/31/2022,6.3
2675,MA,Barnstable County,Yarmouth,5/31/2022,6.3
2702,MA,Bristol County,Freetown,5/31/2022,7.9
2703,MA,Bristol County,Attleboro,5/31/2022,6.9
2713,MA,Dukes County,Gosnold,5/31/2022,3.7
2714,MA,Bristol County,Dartmouth,5/31/2022,4.9
2715,MA,Bristol County,Dighton,5/31/2022,6.6
2717,MA,Bristol County,Freetown,5/31/2022,7
2718,MA,Bristol County,Taunton,5/31/2022,6.3
2719,MA,Bristol County,Fairhaven,5/31/2022,5.8
2720,MA,Bristol County,Fall River,5/31/2022,6.9
2721,MA,Bristol County,Fall River,5/31/2022,6.9
2722,MA,Bristol County,Fall River,5/31/2022,6.9
2723,MA,Bristol County,Fall River,5/31/2022,7.2
2724,MA,Bristol County,Fall River,5/31/2022,7.1
2725,MA,Bristol County,Somerset,5/31/2022,7
2726,MA,Bristol County,Somerset,5/31/2022,6.7
2738,MA,Plymouth County,Marion,5/31/2022,6.3
2739,MA,Plymouth County,Mattapoisett,5/31/2022,6.3
2740,MA,Bristol County,New Bedford,5/31/2022,7.2
2743,MA,Bristol County,Acushnet,5/31/2022,5.9
2744,MA,Bristol County,New Bedford,5/31/2022,7.3
2745,MA,Bristol County,New Bedford,5/31/2022,7.1
2746,MA,Bristol County,New Bedford,5/31/2022,7.9
2747,MA,Bristol County,Dartmouth,5/31/2022,6.4
2748,MA,Bristol County,Dartmouth,5/31/2022,7
2760,MA,Bristol County,North Attleboro,5/31/2022,6.4
2762,MA,Norfolk County,Plainville,5/31/2022,6.3
2763,MA,Bristol County,North Attleboro,5/31/2022,6
2764,MA,Bristol County,Dighton,5/31/2022,6.3
2766,MA,Bristol County,Norton,5/31/2022,6.7
2767,MA,Bristol County,Raynham,5/31/2022,7.5
2769,MA,Bristol County,Rehoboth,5/31/2022,5.6
2770,MA,Plymouth County,Rochester,5/31/2022,5.8
2771,MA,Bristol County,Seekonk,5/31/2022,6.2
2777,MA,Bristol County,Swansea,5/31/2022,6.3
2779,MA,Bristol County,Berkley,5/31/2022,6.6
2780,MA,Bristol County,Taunton,5/31/2022,6.8
2790,MA,Bristol County,Westport,5/31/2022,6.4
2791,MA,Bristol County,Westport,5/31/2022,7.2
2802,RI,Providence County,Manville,5/31/2022,6.2
2804,RI,Washington County,Hopkinton,5/31/2022,6.1
2806,RI,Bristol County,Barrington,5/31/2022,5.2
2807,RI,Washington County,New Shoreham,5/31/2022,5.7
2808,RI,Washington County,Bradford,5/31/2022,6.7
2809,RI,Bristol County,Bristol,5/31/2022,5
2812,RI,Washington County,Richmond,5/31/2022,6.3
2813,RI,Washington County,Charlestown,5/31/2022,6.5
2814,RI,Providence County,Glocester,5/31/2022,6.5
2815,RI,Providence County,Scituate,5/31/2022,7.3
2816,RI,Kent County,Coventry,5/31/2022,6.3
2817,RI,Kent County,West Greenwich,5/31/2022,6.2
2818,RI,Kent County,East Greenwich,5/31/2022,6.6
2822,RI,Washington County,Exeter,5/31/2022,5.7
2824,RI,Providence County,North Smithfield,5/31/2022,7.6
2825,RI,Providence County,Foster,5/31/2022,6.8
2826,RI,Providence County,Burrillville,5/31/2022,6.7
2827,RI,Kent County,Coventry,5/31/2022,7
2828,RI,Providence County,Greenville,5/31/2022,6.7
2830,RI,Providence County,Burrillville,5/31/2022,6.8
2831,RI,Providence County,Scituate,5/31/2022,6.8
2832,RI,Washington County,Hopkinton,5/31/2022,6.8
2833,RI,Washington County,Hopkinton,5/31/2022,6.4
2835,RI,Newport County,Jamestown,5/31/2022,7.1
2836,RI,Washington County,Richmond,5/31/2022,6.4
2837,RI,Newport County,Little Compton,5/31/2022,7.2
2838,RI,Providence County,Manville,5/31/2022,6.8
2839,RI,Providence County,Burrillville,5/31/2022,6.8
2840,RI,Newport County,Newport,5/31/2022,6.2
2842,RI,Newport County,Middletown,5/31/2022,6
2852,RI,Washington County,North Kingstown,5/31/2022,6.8
2857,RI,Providence County,Scituate,5/31/2022,6.5
2858,RI,Providence County,Burrillville,5/31/2022,6.8
2859,RI,Providence County,Burrillville,5/31/2022,7
2860,RI,Providence County,Pawtucket,5/31/2022,6
2861,RI,Providence County,Pawtucket,5/31/2022,7.4
2863,RI,Providence County,Central Falls,5/31/2022,7.7
2864,RI,Providence County,Cumberland,5/31/2022,6.3
2865,RI,Providence County,Lincoln,5/31/2022,6.4
2871,RI,Newport County,Portsmouth,5/31/2022,6.6
2872,RI,Newport County,Portsmouth,5/31/2022,7.1
2873,RI,Washington County,Hopkinton,5/31/2022,6.6
2874,RI,Washington County,North Kingstown,5/31/2022,6.6
2875,RI,Washington County,Richmond,5/31/2022,6.2
2876,RI,Providence County,North Smithfield,5/31/2022,6.4
2877,RI,Washington County,North Kingstown,5/31/2022,7.6
2878,RI,Newport County,Tiverton,5/31/2022,6.2
2879,RI,Washington County,South Kingstown,5/31/2022,7
2881,RI,Washington County,Kingston,5/31/2022,6.5
2882,RI,Washington County,Narragansett,5/31/2022,6.7
2885,RI,Bristol County,Warren,5/31/2022,5.2
2886,RI,Kent County,Warwick,5/31/2022,6.1
2888,RI,Kent County,Warwick,5/31/2022,6.7
2889,RI,Kent County,Warwick,5/31/2022,6.4
2891,RI,Washington County,Westerly,5/31/2022,6.8
2892,RI,Washington County,Richmond,5/31/2022,6.3
2893,RI,Kent County,West Warwick,5/31/2022,6.5
2894,RI,Washington County,Richmond,5/31/2022,6.7
2895,RI,Providence County,Woonsocket,5/31/2022,6.5
2896,RI,Providence County,North Smithfield,5/31/2022,7.1
2898,RI,Washington County,Richmond,5/31/2022,6.4
2903,RI,Providence County,Providence,5/31/2022,5.5
2904,RI,Providence County,North Providence,5/31/2022,6.9
2905,RI,Providence County,Cranston,5/31/2022,7
2906,RI,Providence County,Providence,5/31/2022,6.3
2907,RI,Providence County,Providence,5/31/2022,7
2908,RI,Providence County,Providence,5/31/2022,6.5
2909,RI,Providence County,Providence,5/31/2022,6.4
2910,RI,Providence County,Cranston,5/31/2022,6.5
2911,RI,Providence County,North Providence,5/31/2022,6.5
2914,RI,Providence County,East Providence,5/31/2022,7
2915,RI,Providence County,East Providence,5/31/2022,7
2916,RI,Providence County,East Providence,5/31/2022,7.2
2917,RI,Providence County,Smithfield,5/31/2022,6.5
2919,RI,Providence County,Johnston,5/31/2022,6.4
2920,RI,Providence County,Cranston,5/31/2022,6.6
2921,RI,Providence County,Cranston,5/31/2022,6.3
3031,NH,Hillsborough County,Amherst,5/31/2022,6.7
3032,NH,Rockingham County,Auburn,5/31/2022,5.8
3033,NH,Hillsborough County,Brookline,5/31/2022,7.1
3034,NH,Rockingham County,Candia,5/31/2022,6.4
3036,NH,Rockingham County,Chester,5/31/2022,6
3037,NH,Rockingham County,Deerfield,5/31/2022,6.4
3038,NH,Rockingham County,Derry,5/31/2022,6.5
3042,NH,Rockingham County,Epping,5/31/2022,6.6
3043,NH,Hillsborough County,Francestown,5/31/2022,8.3
3045,NH,Hillsborough County,Goffstown,5/31/2022,7.5
3046,NH,Merrimack County,Dunbarton,5/31/2022,5.8
3047,NH,Hillsborough County,Greenfield,5/31/2022,8.5
3048,NH,Hillsborough County,Greenville,5/31/2022,5.9
3049,NH,Hillsborough County,Hollis,5/31/2022,6.8
3051,NH,Hillsborough County,Hudson,5/31/2022,7
3052,NH,Hillsborough County,Litchfield,5/31/2022,5.6
3053,NH,Rockingham County,Londonderry,5/31/2022,5.8
3054,NH,Hillsborough County,Merrimack,5/31/2022,7.1
3055,NH,Hillsborough County,Milford,5/31/2022,7.1
3057,NH,Hillsborough County,Mont Vernon,5/31/2022,7.4
3060,NH,Hillsborough County,Nashua,5/31/2022,7.2
3062,NH,Hillsborough County,Nashua,5/31/2022,7
3063,NH,Hillsborough County,Nashua,5/31/2022,7.1
3064,NH,Hillsborough County,Nashua,5/31/2022,7.4
3070,NH,Hillsborough County,New Boston,5/31/2022,6.8
3071,NH,Hillsborough County,New Ipswich,5/31/2022,7
3076,NH,Hillsborough County,Pelham,5/31/2022,7.2
3077,NH,Rockingham County,Raymond,5/31/2022,5.5
3079,NH,Rockingham County,Salem,5/31/2022,6.3
3082,NH,Hillsborough County,Lyndeborough,5/31/2022,6.7
3084,NH,Hillsborough County,Temple,5/31/2022,8.9
3086,NH,Hillsborough County,Wilton,5/31/2022,6.4
3087,NH,Rockingham County,Windham,5/31/2022,6.2
3101,NH,Hillsborough County,Manchester,5/31/2022,7.5
3102,NH,Hillsborough County,Manchester,5/31/2022,7.1
3103,NH,Hillsborough County,Manchester,5/31/2022,7.1
3104,NH,Hillsborough County,Manchester,5/31/2022,7.3
3106,NH,Merrimack County,Hooksett,5/31/2022,5.8
3109,NH,Hillsborough County,Manchester,5/31/2022,7.3
3110,NH,Hillsborough County,Bedford,5/31/2022,7.2
3215,NH,Grafton County,Waterville Valley,5/31/2022,7.4
3216,NH,Merrimack County,Andover,5/31/2022,5.5
3217,NH,Grafton County,Ashland,5/31/2022,6.7
3218,NH,Belknap County,Barnstead,5/31/2022,6.7
3220,NH,Belknap County,Belmont,5/31/2022,8.9
3221,NH,Merrimack County,Bradford,5/31/2022,7.4
3222,NH,Grafton County,Bristol,5/31/2022,6.4
3223,NH,Grafton County,Campton,5/31/2022,8.2
3224,NH,Merrimack County,Canterbury,5/31/2022,5.2
3225,NH,Belknap County,Barnstead,5/31/2022,6.8
3226,NH,Belknap County,Center Harbor,5/31/2022,6.6
3227,NH,Carroll County,Sandwich,5/31/2022,6.7
3229,NH,Merrimack County,Hopkinton,5/31/2022,6.4
3230,NH,Merrimack County,Danbury,5/31/2022,7.6
3233,NH,Merrimack County,New London,5/31/2022,4.9
3234,NH,Merrimack County,Epsom,5/31/2022,5.3
3235,NH,Merrimack County,Franklin,5/31/2022,7.1
3237,NH,Belknap County,Gilmanton,5/31/2022,6.5
3240,NH,Grafton County,Grafton,5/31/2022,6.7
3241,NH,Grafton County,Hebron,5/31/2022,5.7
3242,NH,Merrimack County,Henniker,5/31/2022,5.5
3243,NH,Merrimack County,Hill,5/31/2022,5.3
3244,NH,Hillsborough County,Hillsborough,5/31/2022,7.7
3245,NH,Grafton County,Holderness,5/31/2022,6.6
3246,NH,Belknap County,Laconia,5/31/2022,6.9
3249,NH,Belknap County,Gilford,5/31/2022,8.1
3251,NH,Grafton County,Lincoln,5/31/2022,6.9
3253,NH,Belknap County,Meredith,5/31/2022,7.7
3254,NH,Carroll County,Moultonborough,5/31/2022,7.3
3255,NH,Merrimack County,Newbury,5/31/2022,6.1
3256,NH,Belknap County,New Hampton,5/31/2022,6.4
3257,NH,Merrimack County,New London,5/31/2022,6.5
3258,NH,Merrimack County,Chichester,5/31/2022,5.5
3259,NH,Carroll County,Sandwich,5/31/2022,7
3260,NH,Merrimack County,Sutton,5/31/2022,4.9
3261,NH,Rockingham County,Northwood,5/31/2022,6.5
3262,NH,Grafton County,Woodstock,5/31/2022,8.3
3263,NH,Merrimack County,Pittsfield,5/31/2022,7.6
3264,NH,Grafton County,Plymouth,5/31/2022,6.5
3266,NH,Grafton County,Rumney,5/31/2022,6.8
3268,NH,Merrimack County,Salisbury,5/31/2022,6.8
3269,NH,Belknap County,Sanbornton,5/31/2022,8.4
3273,NH,Merrimack County,Sutton,5/31/2022,3.9
3275,NH,Merrimack County,Suncook,5/31/2022,5.9
3276,NH,Merrimack County,Northfield,5/31/2022,6.7
3278,NH,Merrimack County,Warner,5/31/2022,5.2
3279,NH,Grafton County,Warren,5/31/2022,7.8
3280,NH,Sullivan County,Washington,5/31/2022,5.2
3281,NH,Hillsborough County,Weare,5/31/2022,6.5
3282,NH,Grafton County,Wentworth,5/31/2022,6.5
3284,NH,Sullivan County,Springfield,5/31/2022,5.2
3285,NH,Grafton County,Thornton,5/31/2022,6.9
3287,NH,Merrimack County,Wilmot,5/31/2022,6.5
3290,NH,Rockingham County,Nottingham,5/31/2022,5.3
3291,NH,Rockingham County,Nottingham,5/31/2022,5.7
3293,NH,Grafton County,Woodstock,5/31/2022,8.1
3301,NH,Merrimack County,Concord,5/31/2022,6.3
3303,NH,Merrimack County,Concord,5/31/2022,6.1
3304,NH,Merrimack County,Bow,5/31/2022,6
3307,NH,Merrimack County,Loudon,5/31/2022,5
3431,NH,Cheshire County,Keene,5/31/2022,6.8
3440,NH,Hillsborough County,Antrim,5/31/2022,7.8
3441,NH,Cheshire County,Winchester,5/31/2022,8.1
3442,NH,Hillsborough County,Bennington,5/31/2022,7.8
3443,NH,Cheshire County,Chesterfield,5/31/2022,6.3
3444,NH,Cheshire County,Dublin,5/31/2022,5.7
3445,NH,Cheshire County,Sullivan,5/31/2022,5.7
3446,NH,Cheshire County,Swanzey,5/31/2022,7.5
3447,NH,Cheshire County,Fitzwilliam,5/31/2022,6.9
3448,NH,Cheshire County,Gilsum,5/31/2022,5.2
3449,NH,Hillsborough County,Hancock,5/31/2022,6.5
3450,NH,Cheshire County,Harrisville,5/31/2022,6.1
3451,NH,Cheshire County,Hinsdale,5/31/2022,7.6
3452,NH,Cheshire County,Jaffrey,5/31/2022,6.9
3455,NH,Cheshire County,Marlborough,5/31/2022,5.9
3456,NH,Cheshire County,Marlow,5/31/2022,4.3
3457,NH,Cheshire County,Nelson,5/31/2022,5.6
3458,NH,Hillsborough County,Peterborough,5/31/2022,7.3
3461,NH,Cheshire County,Rindge,5/31/2022,7.8
3462,NH,Cheshire County,Chesterfield,5/31/2022,6
3464,NH,Cheshire County,Stoddard,5/31/2022,6.6
3465,NH,Cheshire County,Troy,5/31/2022,7.4
3466,NH,Cheshire County,West Chesterfield,5/31/2022,6.1
3467,NH,Cheshire County,Westmoreland,5/31/2022,6.3
3470,NH,Cheshire County,Winchester,5/31/2022,7.6
3561,NH,Grafton County,Littleton,5/31/2022,7.3
3570,NH,Coos County,Berlin,5/31/2022,6.8
3574,NH,Grafton County,Bethlehem,5/31/2022,7
3575,TX,Bosque County,Clifton,5/31/2022,2
3576,NH,Coos County,Colebrook,5/31/2022,5.7
3579,NH,Coos County,Errol,5/31/2022,6.1
3580,NH,Grafton County,Franconia,5/31/2022,5.6
3581,NH,Coos County,Gorham,5/31/2022,5.5
3582,NH,Coos County,Stark,5/31/2022,6
3583,NH,Coos County,Jefferson,5/31/2022,5.6
3584,NH,Coos County,Lancaster,5/31/2022,5.7
3585,NH,Grafton County,Lisbon,5/31/2022,7.6
3586,NH,Grafton County,Sugar Hill,5/31/2022,7.1
3588,NH,Coos County,Milan,5/31/2022,5.5
3590,NH,Coos County,Stratford,5/31/2022,6.4
3592,NH,Coos County,Pittsburg,5/31/2022,5.9
3593,NH,Coos County,Randolph,5/31/2022,4.1
3595,NH,Coos County,Carroll,5/31/2022,3.3
3598,NH,Coos County,Whitefield,5/31/2022,6.1
3601,NH,Sullivan County,Acworth,5/31/2022,6.2
3602,NH,Cheshire County,Alstead,5/31/2022,7.2
3603,NH,Sullivan County,Charlestown,5/31/2022,5.6
3605,NH,Sullivan County,Lempster,5/31/2022,5.4
3607,NH,Sullivan County,Acworth,5/31/2022,6.1
3608,NH,Cheshire County,Walpole,5/31/2022,7
3609,NH,Cheshire County,Walpole,5/31/2022,6.2
3740,NH,Grafton County,Bath,5/31/2022,5.8
3741,NH,Grafton County,Canaan,5/31/2022,7.2
3743,NH,Sullivan County,Claremont,5/31/2022,6.3
3745,NH,Sullivan County,Cornish,5/31/2022,5.7
3748,NH,Grafton County,Enfield,5/31/2022,7.3
3750,NH,Grafton County,Hanover,5/31/2022,6.6
3752,NH,Sullivan County,Goshen,5/31/2022,6.2
3753,NH,Sullivan County,Grantham,5/31/2022,5.8
3755,NH,Grafton County,Hanover,5/31/2022,6.4
3765,NH,Grafton County,Haverhill,5/31/2022,7.6
3766,NH,Grafton County,Lebanon,5/31/2022,5.9
3768,NH,Grafton County,Lyme,5/31/2022,4.7
3770,NH,Sullivan County,Plainfield,5/31/2022,4.6
3771,NH,Grafton County,Monroe,5/31/2022,6.9
3773,NH,Sullivan County,Newport,5/31/2022,5.6
3774,NH,Grafton County,Haverhill,5/31/2022,6.9
3777,NH,Grafton County,Orford,5/31/2022,7.6
3779,NH,Grafton County,Piermont,5/31/2022,6.1
3780,NH,Grafton County,Haverhill,5/31/2022,7.2
3781,NH,Sullivan County,Plainfield,5/31/2022,4.8
3782,NH,Sullivan County,Sunapee,5/31/2022,5.4
3784,NH,Grafton County,Lebanon,5/31/2022,5.9
3785,NH,Grafton County,Benton,5/31/2022,8.2
3801,NH,Rockingham County,Portsmouth,5/31/2022,5.7
3809,NH,Belknap County,Alton,5/31/2022,7.3
3810,NH,Belknap County,Alton,5/31/2022,8.1
3811,NH,Rockingham County,Atkinson,5/31/2022,5.7
3812,NH,Carroll County,Bartlett,5/31/2022,8.4
3813,NH,Carroll County,Conway,5/31/2022,7.8
3814,NH,Carroll County,Ossipee,5/31/2022,6.7
3816,NH,Carroll County,Tuftonboro,5/31/2022,7.9
3817,NH,Carroll County,Tamworth,5/31/2022,10
3818,NH,Carroll County,Conway,5/31/2022,7.4
3819,NH,Rockingham County,Danville,5/31/2022,5.7
3820,NH,Strafford County,Dover,5/31/2022,7.1
3823,NH,Strafford County,Madbury,5/31/2022,7.7
3824,NH,Strafford County,Durham,5/31/2022,6.5
3825,NH,Strafford County,Barrington,5/31/2022,6.8
3826,NH,Rockingham County,East Hampstead,5/31/2022,7
3827,NH,Rockingham County,East Kingston,5/31/2022,5.1
3830,NH,Carroll County,Wakefield,5/31/2022,8.2
3832,NH,Carroll County,Eaton,5/31/2022,6.1
3833,NH,Rockingham County,Exeter,5/31/2022,5.5
3835,NH,Strafford County,Farmington,5/31/2022,7.3
3836,NH,Carroll County,Freedom,5/31/2022,5.1
3837,NH,Belknap County,Gilmanton,5/31/2022,5.4
3838,NH,Carroll County,Bartlett,5/31/2022,8
3839,NH,Strafford County,Rochester,5/31/2022,7
3840,NH,Rockingham County,Greenland,5/31/2022,5.6
3841,NH,Rockingham County,Hampstead,5/31/2022,7.1
3842,NH,Rockingham County,Hampton,5/31/2022,6.4
3844,NH,Rockingham County,Hampton Falls,5/31/2022,5.4
3845,NH,Carroll County,Bartlett,5/31/2022,9.4
3846,NH,Carroll County,Jackson,5/31/2022,6
3848,NH,Rockingham County,Kingston,5/31/2022,6.8
3849,NH,Carroll County,Madison,5/31/2022,8.5
3850,NH,Carroll County,Tuftonboro,5/31/2022,10.6
3851,NH,Strafford County,Milton,5/31/2022,8
3852,NH,Strafford County,Milton,5/31/2022,7.8
3853,NH,Carroll County,Tuftonboro,5/31/2022,6.7
3854,NH,Rockingham County,New Castle,5/31/2022,6.5
3855,NH,Strafford County,New Durham,5/31/2022,7.5
3856,NH,Rockingham County,Newfields,5/31/2022,4.8
3857,NH,Rockingham County,Newmarket,5/31/2022,6.1
3858,NH,Rockingham County,Newton,5/31/2022,6.8
3860,NH,Carroll County,Conway,5/31/2022,8.4
3861,NH,Strafford County,Lee,5/31/2022,7.3
3862,NH,Rockingham County,North Hampton,5/31/2022,5.3
3864,NH,Carroll County,Ossipee,5/31/2022,7.9
3865,NH,Rockingham County,Plaistow,5/31/2022,5.7
3867,NH,Strafford County,Rochester,5/31/2022,7.4
3868,NH,Strafford County,Rochester,5/31/2022,7.4
3869,NH,Strafford County,Rollinsford,5/31/2022,6.4
3870,NH,Rockingham County,Rye,5/31/2022,5.9
3871,NH,Rockingham County,Rye,5/31/2022,5.8
3872,NH,Carroll County,Wakefield,5/31/2022,7.4
3873,NH,Rockingham County,Sandown,5/31/2022,6.3
3874,NH,Rockingham County,Seabrook,5/31/2022,5.7
3875,NH,Carroll County,Madison,5/31/2022,8
3878,NH,Strafford County,Somersworth,5/31/2022,6.6
3882,NH,Carroll County,Effingham,5/31/2022,8.7
3883,NH,Carroll County,Tamworth,5/31/2022,7.4
3884,NH,Strafford County,Strafford,5/31/2022,7.1
3885,NH,Rockingham County,Stratham,5/31/2022,6.4
3886,NH,Carroll County,Tamworth,5/31/2022,8
3887,NH,Strafford County,Middleton,5/31/2022,8.2
3890,NH,Carroll County,Ossipee,5/31/2022,6.6
3894,NH,Carroll County,Wolfeboro,5/31/2022,8.2
3897,NH,Carroll County,Tamworth,5/31/2022,7.7
3901,ME,York County,Berwick,5/31/2022,6.4
3902,ME,York County,York,5/31/2022,7
3903,ME,York County,Eliot,5/31/2022,6.4
3904,ME,York County,Kittery,5/31/2022,6.6
3905,ME,York County,Kittery,5/31/2022,6.6
3906,ME,York County,North Berwick,5/31/2022,7.2
3907,ME,York County,Ogunquit,5/31/2022,6.5
3908,ME,York County,South Berwick,5/31/2022,7.7
3909,ME,York County,York,5/31/2022,7.2
3910,SC,Sumter County,Sumter,5/31/2022,12.3
4001,ME,York County,Acton,5/31/2022,6.3
4002,ME,York County,Lyman,5/31/2022,7.9
4003,ME,Cumberland County,Harpswell,5/31/2022,6.6
4005,ME,York County,Biddeford,5/31/2022,7.5
4006,ME,York County,Biddeford,5/31/2022,7.6
4008,ME,Sagadahoc County,Bowdoinham,5/31/2022,7
4009,ME,Cumberland County,Bridgton,5/31/2022,7.3
4010,ME,Oxford County,Brownfield,5/31/2022,6.3
4011,ME,Cumberland County,Brunswick,5/31/2022,7.2
4015,ME,Cumberland County,Casco,5/31/2022,7.9
4017,ME,Cumberland County,Chebeague Island,5/31/2022,2.8
4019,ME,Cumberland County,Portland,5/31/2022,3.6
4020,ME,York County,Cornish,5/31/2022,7.2
4021,ME,Cumberland County,Cumberland,5/31/2022,6.5
4022,ME,Oxford County,Denmark,5/31/2022,5.7
4024,ME,Cumberland County,Baldwin,5/31/2022,7.2
4027,ME,York County,Lebanon,5/31/2022,6.1
4029,ME,Cumberland County,Sebago,5/31/2022,7.2
4030,ME,York County,Waterboro,5/31/2022,8.5
4032,ME,Cumberland County,Freeport,5/31/2022,6.6
4033,ME,Cumberland County,Cumberland,5/31/2022,6.9
4037,ME,Oxford County,Fryeburg,5/31/2022,6.3
4038,ME,Cumberland County,Gorham,5/31/2022,6.7
4039,ME,Cumberland County,Gray,5/31/2022,7.9
4040,ME,Cumberland County,Harrison,5/31/2022,5.5
4041,ME,Oxford County,Hiram,5/31/2022,6.9
4042,ME,York County,Hollis,5/31/2022,6.8
4043,ME,York County,Kennebunk,5/31/2022,7.1
4046,ME,York County,Kennebunkport,5/31/2022,6.8
4047,ME,York County,Parsonsfield,5/31/2022,5.8
4048,ME,York County,Limerick,5/31/2022,8.2
4049,ME,York County,Limington,5/31/2022,6.8
4050,ME,Cumberland County,Long Island,5/31/2022,4.3
4051,ME,Oxford County,Lovell,5/31/2022,7.4
4055,ME,Cumberland County,Naples,5/31/2022,7.8
4056,ME,York County,Newfield,5/31/2022,6.9
4061,ME,York County,Lake Arrowhead,5/31/2022,7.3
4062,ME,Cumberland County,Windham,5/31/2022,6.9
4063,ME,York County,Saco,5/31/2022,7.4
4064,ME,York County,Old Orchard Beach,5/31/2022,7
4066,ME,Cumberland County,Harpswell,5/31/2022,7.3
4068,ME,Oxford County,Porter,5/31/2022,7.1
4069,ME,Cumberland County,Pownal,5/31/2022,6
4071,ME,Cumberland County,Raymond,5/31/2022,7.2
4072,ME,York County,Saco,5/31/2022,7.2
4073,ME,York County,Sanford,5/31/2022,7.6
4074,ME,Cumberland County,Scarborough,5/31/2022,6.9
4076,ME,York County,Shapleigh,5/31/2022,7.8
4078,ME,Cumberland County,Freeport,5/31/2022,8.1
4079,ME,Cumberland County,Harpswell,5/31/2022,7
4082,ME,Cumberland County,Windham,5/31/2022,6.9
4083,ME,York County,Springvale,5/31/2022,7.8
4084,ME,Cumberland County,Standish,5/31/2022,7.3
4085,ME,Cumberland County,Standish,5/31/2022,7.2
4086,ME,Sagadahoc County,Topsham,5/31/2022,6.5
4087,ME,York County,Waterboro,5/31/2022,7.7
4088,ME,Oxford County,Waterford,5/31/2022,7.8
4090,ME,York County,Wells,5/31/2022,6.7
4091,ME,Cumberland County,Baldwin,5/31/2022,7.4
4092,ME,Cumberland County,Westbrook,5/31/2022,7
4093,ME,York County,Buxton,5/31/2022,7.6
4095,ME,York County,Newfield,5/31/2022,6.8
4096,ME,Cumberland County,Yarmouth,5/31/2022,7.6
4097,ME,Cumberland County,North Yarmouth,5/31/2022,6.8
4101,ME,Cumberland County,Portland,5/31/2022,5.5
4102,ME,Cumberland County,Portland,5/31/2022,6.7
